PAY_YEAR,DEPARTMENT_NO,DEPARTMENT_TITLE,JOB_CLASS_PGRADE,JOB_TITLE,EMPLOYMENT_TYPE,JOB_STATUS,REGULAR_PAY,OVERTIME_PAY,ALL_OTHER_PAY,TOTAL_PAY,CITY_RETIREMENT_CONTRIBUTIONS,BENEFIT_PAY,GENDER,ETHNICITY,EMPLOYEE_NO
2023,40,GENERAL SERVICES,3344-0,CARPENTER,FULL_TIME,ACTIVE,5432.28,316.1,114.94,5863.32,1611.21,0,MALE,NA,194504
2023,4,AIRPORTS,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,7909.26,0,-70.09,7839.17,2345.89,1503.18,FEMALE,BLACK,194505
2023,46,MAYOR,0141-0,MAYORAL AIDE I,FULL_TIME,ACTIVE,18748.51,0,0,18748.51,5560.81,4224.99,FEMALE,HISPANIC,194506
2023,4,AIRPORTS,9171-2,SENIOR MANAGEMENT ANALYST II,FULL_TIME,ACTIVE,47088.32,0,3989.81,51078.13,13966.4,5656.42,FEMALE,HISPANIC,194507
2023,40,GENERAL SERVICES,3156-0,CUSTODIAN,FULL_TIME,ACTIVE,13986.4,601.92,1055.85,15644.17,4148.37,6579.72,FEMALE,HISPANIC,194508
2023,88,RECREATION AND PARKS,2418-1,ASSISTANT PARK SERVICES ATTENDANT I,PART_TIME,ACTIVE,3700.48,0,0,3700.48,0,2550.17,MALE,OTHER,194509
2023,40,GENERAL SERVICES,0865-0,ELECTRICIAN - HIRING HALL,PART_TIME,ACTIVE,24235.5,67.95,3491.74,27795.19,0,0,MALE,HISPANIC,194510
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,37314.99,0,957.49,38272.48,17482.07,5872.37,MALE,CAUCASIAN,194511
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,31867.13,1792.68,3374,37033.81,14929.75,6222.37,MALE,BLACK,194512
2023,70,POLICE,2227-2,POLICE SERGEANT II,FULL_TIME,ACTIVE,41829.78,8964.01,2030,52823.79,19597.25,6222.37,MALE,CAUCASIAN,194513
2023,86,PUBLIC WORKS - STREET SERVICES,4149-0,STREET SERVICES ASSISTANT,FULL_TIME,NOT_ACTIVE,12444.47,4522.94,224.86,17192.27,3691.03,4778.06,MALE,BLACK,194514
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,36095.03,32411.89,3103.68,71610.6,16910.52,6222.37,MALE,HISPANIC,194515
2023,88,RECREATION AND PARKS,2423-2,AQUATIC FACILITY MANAGER II,FULL_TIME,ACTIVE,23407.37,596.94,200.86,24205.17,6942.63,4778.06,FEMALE,HISPANIC,194516
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,38004.08,3647.84,7166.82,48818.74,17804.91,5629.05,MALE,AMERICAN INDIAN,194517
2023,70,POLICE,3711-5,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,26525.61,582.03,949.69,28057.33,7867.5,2644.81,MALE,OTHER,194518
2023,78,PUBLIC WORKS - ENGINEERING,7237-0,CIVIL ENGINEER,FULL_TIME,NOT_ACTIVE,22592.8,0,1000,23592.8,6701.02,33.52,MALE,ASIAN,194519
2023,86,PUBLIC WORKS - STREET SERVICES,7237-0,CIVIL ENGINEER,FULL_TIME,ACTIVE,17068.8,0,750,17818.8,5062.61,25.14,MALE,ASIAN,194520
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1412.3,0,0,1412.3,0,0,MALE,OTHER,194521
2023,8,BUILDING AND SAFETY,7244-1,BUILDING CIVIL ENGINEER I,FULL_TIME,ACTIVE,41953.6,0,1400,43353.6,12443.44,4319.63,FEMALE,ASIAN,194522
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,19790.4,3691.41,445,23926.81,5869.83,6579.72,MALE,HISPANIC,194523
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,3307.98,0,103.75,3411.73,0,2550.17,FEMALE,HISPANIC,194524
2023,88,RECREATION AND PARKS,0844-0,LOCKER ROOM ATTENDANT,PART_TIME,ACTIVE,3550.63,315.9,0,3866.53,0,2550.17,FEMALE,BLACK,194525
2023,12,CITY ATTORNEY,0594-0,DEPUTY CITY ATTORNEY I,FULL_TIME,ACTIVE,35716.29,0,0,35716.29,10593.45,4319.63,MALE,CAUCASIAN,194526
2023,70,POLICE,3211-0,DETENTION OFFICER,FULL_TIME,ACTIVE,25083.55,0,717.6,25801.15,7439.78,2644.81,FEMALE,BLACK,194527
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,27049.21,3360.68,2086,32495.89,12672.55,5629.05,MALE,CAUCASIAN,194528
2023,44,LIBRARY,6152-1,LIBRARIAN I,FULL_TIME,ACTIVE,18883.2,0,0,18883.2,5600.76,2550.17,FEMALE,CAUCASIAN,194529
2023,70,POLICE,2227-1,POLICE SERGEANT I,FULL_TIME,ACTIVE,38379.9,1439.34,2030,41849.24,17980.98,5134.78,FEMALE,CAUCASIAN,194530
2023,42,HARBOR,3181-0,SECURITY OFFICER,FULL_TIME,ACTIVE,19669.12,31350.84,611,51630.96,5833.86,2644.81,MALE,HISPANIC,194531
2023,43,LOS ANGELES HOUSING,1539-0,MANAGEMENT ASSISTANT,FULL_TIME,ACTIVE,17715.98,0,0,17715.98,5254.56,5596.01,MALE,FILIPINO,194532
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,20638.32,255.02,192,21085.34,8694.23,5629.05,MALE,NA,194533
2023,88,RECREATION AND PARKS,2413-0,POOL LIFEGUARD,PART_TIME,ACTIVE,1295.6,0,26.25,1321.85,0,9.63,FEMALE,OTHER,194534
2023,70,POLICE,2223-1,POLICE DETECTIVE I,FULL_TIME,ACTIVE,37058.29,694.89,2380,40133.18,17361.81,308,FEMALE,CAUCASIAN,194535
2023,82,PUBLIC WORKS - SANITATION,3112-6,MAINTENANCE LABORER,FULL_TIME,ACTIVE,16767.08,3910.72,664.44,21342.24,4973.12,2672.11,MALE,HISPANIC,194536
2023,88,RECREATION AND PARKS,2499-A,RECREATION INSTRUCTOR,PART_TIME,ACTIVE,645.12,0,0,645.12,0,0,MALE,OTHER,194537
2023,47,NEIGHBORHOOD EMPOWERMENT,1542-0,PROJECT ASSISTANT,FULL_TIME,ACTIVE,14614.4,0,0,14614.4,4334.63,4319.63,FEMALE,NA,194538
2023,22,ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,15004.8,0,1270.75,16275.55,4450.42,2550.17,MALE,BLACK,194539
2023,82,PUBLIC WORKS - SANITATION,7857-2,WATER MICROBIOLOGIST II,FULL_TIME,NOT_ACTIVE,4243.4,1294.32,137.94,5675.66,1258.59,799.43,MALE,HISPANIC,194540
2023,82,PUBLIC WORKS - SANITATION,7861-0,SENIOR WATER MICROBIOLOGIST,FULL_TIME,ACTIVE,28180.8,2245.66,2856.57,33283.03,8358.43,4796.58,MALE,HISPANIC,194541
2023,94,TRANSPORTATION,3112-0,MAINTENANCE LABORER,FULL_TIME,ACTIVE,13340,1718.1,257.88,15315.98,3956.64,2577.47,MALE,FILIPINO,194542
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,41662.09,27317.91,5181.6,74161.6,19518.69,6222.37,MALE,CAUCASIAN,194543
2023,87,ZOO,9500-0,GENERAL MANAGER ZOO DEPARTMENT,FULL_TIME,ACTIVE,81589.16,0,1750,83339.16,24199.34,6579.72,FEMALE,BLACK,194544
2023,88,RECREATION AND PARKS,0178-4,GANG REDUCTION YOUTH DEVELOPMENT WORKER IV,PART_TIME,ACTIVE,1848,0,0,1848,0,0,FEMALE,OTHER,194545
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,38630.8,11693.35,0,50324.15,18098.53,5629.05,MALE,HISPANIC,194546
2023,88,RECREATION AND PARKS,0844-0,LOCKER ROOM ATTENDANT,PART_TIME,ACTIVE,3021.27,0,0,3021.27,0,2550.17,FEMALE,CAUCASIAN,194547
2023,4,AIRPORTS,3176-A,CUSTODIAN SUPERVISOR,FULL_TIME,ACTIVE,19141.15,823.92,445,20410.07,5677.27,4319.63,FEMALE,BLACK,194548
2023,78,PUBLIC WORKS - ENGINEERING,7246-2,CIVIL ENGINEERING ASSOCIATE II,FULL_TIME,ACTIVE,28295.56,0,150,28445.56,8392.46,4014.36,OTHER,HISPANIC,194549
2023,70,POLICE,2207-2,POLICE SERVICE REPRESENTATIVE II,FULL_TIME,ACTIVE,22458.08,1028.58,1249.95,24736.61,6661.07,4224.99,FEMALE,HISPANIC,194550
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,21649.32,3125.06,56,24830.38,10142.71,4870.81,FEMALE,CAUCASIAN,194551
2023,4,AIRPORTS,3112-0,MAINTENANCE LABORER,FULL_TIME,ACTIVE,19314.79,0,1428.1,20742.89,5728.77,2644.81,MALE,CAUCASIAN,194552
2023,70,POLICE,1116-0,SECRETARY,FULL_TIME,ACTIVE,15262.4,0,0,15262.4,4526.83,2644.81,FEMALE,HISPANIC,194553
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,28260.97,6120.5,1442,35823.47,13240.26,4870.81,MALE,HISPANIC,194554
2023,38,FIRE,2142-2,FIRE CAPTAIN II,FULL_TIME,NOT_ACTIVE,40814.42,26882.98,5318.94,73016.34,19121.56,4895.62,MALE,CAUCASIAN,194555
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,45016.14,0,2030,47046.14,21090.06,6222.37,FEMALE,HISPANIC,194556
2023,64,PENSION,9108-0,BENEFITS ANALYST,FULL_TIME,ACTIVE,32207.66,5342.95,3079.58,40630.19,9552.79,90.86,MALE,FILIPINO,194557
2023,4,AIRPORTS,3173-A,WINDOW CLEANER - AIRPORTS,FULL_TIME,ACTIVE,19831.56,426.74,1189.37,21447.67,5882.04,6579.72,MALE,HISPANIC,194558
2023,10,CITY ADMINISTRATIVE OFFICER,1541-1,SENIOR ADMINISTRATIVE ANALYST I,FULL_TIME,ACTIVE,32064.8,0,0,32064.8,9510.42,5596.01,FEMALE,FILIPINO,194559
2023,70,POLICE,9184-0,MANAGEMENT ANALYST,FULL_TIME,ACTIVE,21143,0,0,21143,6271.01,2644.81,FEMALE,CAUCASIAN,194560
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,36605.6,4828.22,2030,43463.82,17149.72,3484.46,FEMALE,HISPANIC,194561
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,7827.09,705.24,0,8532.33,0,2550.17,MALE,OTHER,194562
2023,70,POLICE,2232-2,POLICE LIEUTENANT II,FULL_TIME,ACTIVE,48577.97,6180.94,2030,56788.91,22758.78,6222.37,MALE,CAUCASIAN,194563
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,36762.15,0,6007.04,42769.19,17223.07,6222.37,MALE,HISPANIC,194564
2023,82,PUBLIC WORKS - SANITATION,7872-0,ENVIRONMENTAL ENGINEER,FULL_TIME,ACTIVE,41130.5,0,400,41530.5,12199.31,2272.97,FEMALE,OTHER,194565
2023,70,POLICE,2227-1,POLICE SERGEANT I,FULL_TIME,ACTIVE,37787.48,4280.07,5676.92,47744.47,17703.43,3484.46,MALE,HISPANIC,194566
2023,70,POLICE,2223-1,POLICE DETECTIVE I,FULL_TIME,ACTIVE,37325.93,9946.23,2555.63,49827.79,17487.2,5629.05,MALE,HISPANIC,194567
2023,4,AIRPORTS,0845-2,AIRPORT GUIDE II,FULL_TIME,ACTIVE,14451.51,0,245,14696.51,4286.32,5613.02,FEMALE,CAUCASIAN,194568
2023,82,PUBLIC WORKS - SANITATION,7871-2,ENVIRONMENTAL ENGINEERING ASSOCIATE II,FULL_TIME,ACTIVE,29422.4,0,2200,31622.4,8726.68,2550.17,MALE,HISPANIC,194569
2023,38,FIRE,2142-2,FIRE CAPTAIN II,FULL_TIME,ACTIVE,48274.06,38429.95,357,87061.01,22616.4,5456.15,MALE,CAUCASIAN,194570
2023,82,PUBLIC WORKS - SANITATION,7871-1,ENVIRONMENTAL ENGINEERING ASSOCIATE I,FULL_TIME,ACTIVE,23606.4,0,420.84,24027.24,7001.66,4224.99,FEMALE,HISPANIC,194571
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,21195.12,905.12,56,22156.24,9929.91,6222.37,MALE,HISPANIC,194572
2023,84,PUBLIC WORKS - STREET LIGHTING,3840-0,STREET LIGHTING ELECTRICIAN SUPERVISOR,FULL_TIME,ACTIVE,36032.39,1550.72,4354.68,41937.79,10687.21,5501.37,MALE,HISPANIC,194573
2023,68,CITY PLANNING,7941-0,CITY PLANNING ASSOCIATE,FULL_TIME,ACTIVE,26718.18,0,0,26718.18,7924.61,2550.17,MALE,BLACK,194574
2023,32,INFORMATION TECHNOLOGY AGENCY,1136-2,DATA PROCESSING TECHNICIAN II,FULL_TIME,ACTIVE,22413.65,2147.37,0,24561.02,6647.89,5104.12,FEMALE,BLACK,194575
2023,94,TRANSPORTATION,3180-0,CROSSING GUARD,PART_TIME,ACTIVE,3666.96,0,2311.32,5978.28,0,0,MALE,NA,194576
2023,70,POLICE,2251-0,POLICE COMMANDER,FULL_TIME,ACTIVE,67693.25,0,11653.01,79346.26,31714.29,6222.37,MALE,BLACK,194577
2023,4,AIRPORTS,3181-0,SECURITY OFFICER,FULL_TIME,ACTIVE,23308.02,8216.42,791,32315.44,6913.16,5104.12,MALE,HISPANIC,194578
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,4712.23,0,0,4712.23,0,2525.71,MALE,HISPANIC,194579
2023,94,TRANSPORTATION,1502-0,STUDENT PROFESSIONAL WORKER,PART_TIME,ACTIVE,2944.96,0,0,2944.96,0,0,MALE,TWO OR MORE RACES,194580
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,32366.06,1815.24,161.43,34342.73,11126.81,5629.05,MALE,HISPANIC,194581
2023,4,AIRPORTS,7256-2,AIRPORT ENGINEER II,FULL_TIME,ACTIVE,49508.8,0,0,49508.8,14684.31,5613.02,MALE,CAUCASIAN,194582
2023,88,RECREATION AND PARKS,3141-0,GARDENER CARETAKER,FULL_TIME,ACTIVE,17577.6,851.04,200,18628.64,5213.52,2644.81,MALE,HISPANIC,194583
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,32096.22,773.82,2030,34900.04,15037.08,5134.78,FEMALE,HISPANIC,194584
2023,8,BUILDING AND SAFETY,7244-1,BUILDING CIVIL ENGINEER I,FULL_TIME,ACTIVE,41953.6,0,1550,43503.6,12443.44,6579.72,MALE,CAUCASIAN,194585
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,37951.2,1471.22,2874.94,42297.36,17780.14,6222.37,MALE,CAUCASIAN,194586
2023,44,LIBRARY,1358-0,ADMINISTRATIVE CLERK,FULL_TIME,ACTIVE,18047.44,121.38,23.03,18191.85,5352.87,2644.81,FEMALE,HISPANIC,194587
2023,12,CITY ATTORNEY,0597-0,DEPUTY CITY ATTORNEY IV,FULL_TIME,ACTIVE,67453.46,0,0,67453.46,20006.7,4224.99,FEMALE,HISPANIC,194588
2023,38,FIRE,2121-0,APPARATUS OPERATOR,FULL_TIME,ACTIVE,38297.44,9925,357,48579.44,17942.35,6222.37,MALE,CAUCASIAN,194589
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,26306.83,599,0,26905.83,12324.75,6222.37,MALE,HISPANIC,194590
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,1620.1,0,0,1620.1,0,0,FEMALE,OTHER,194591
2023,40,GENERAL SERVICES,0717-2,EVENT ATTENDANT II,PART_TIME,ACTIVE,8893.87,628.2,421.11,9943.18,0,2581.67,MALE,HISPANIC,194592
2023,40,GENERAL SERVICES,3156-0,CUSTODIAN,FULL_TIME,ACTIVE,13979.15,902.4,446.31,15327.86,4146.22,4815.79,FEMALE,BLACK,194593
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,23922.19,5034.69,2086,31042.88,11207.55,2640.68,FEMALE,HISPANIC,194594
2023,6,ANIMAL SERVICES,2369-0,VETERINARY TECHNICIAN,FULL_TIME,ACTIVE,21621.26,0,56,21677.26,6412.87,6579.72,FEMALE,CAUCASIAN,194595
2023,44,LIBRARY,1121-2,DELIVERY DRIVER II,FULL_TIME,ACTIVE,17644.8,47.46,0,17692.26,5233.45,2577.47,MALE,HISPANIC,194596
2023,94,TRANSPORTATION,1461-3,COMMUNICATIONS INFORMATION REPRESENTATIVE III,FULL_TIME,ACTIVE,17917.26,382.46,185.5,18485.22,5314.26,2644.81,MALE,BLACK,194597
2023,8,BUILDING AND SAFETY,4221-0,ELECTRICAL INSPECTOR,FULL_TIME,ACTIVE,31484.15,170.1,1624.03,33278.28,9338.2,6579.72,MALE,CAUCASIAN,194598
2023,70,POLICE,3211-0,DETENTION OFFICER,FULL_TIME,ACTIVE,16457.13,346.19,515,17318.32,4881.18,6579.72,MALE,FILIPINO,194599
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,38786.4,60007.24,717,99510.64,18171.43,3442.25,MALE,CAUCASIAN,194600
2023,70,POLICE,2232-1,POLICE LIEUTENANT I,FULL_TIME,ACTIVE,43772.27,2521.55,9599.6,55893.42,20507.31,6222.37,MALE,OTHER,194601
2023,40,GENERAL SERVICES,3711-6,EQUIPMENT MECHANIC,FULL_TIME,ACTIVE,29428.36,2593.7,770,32792.06,8728.45,2644.81,MALE,BLACK,194602
2023,43,LOS ANGELES HOUSING,1513-0,ACCOUNTANT,FULL_TIME,ACTIVE,24251.15,1156.06,0,25407.21,7192.89,5656.42,FEMALE,FILIPINO,194603
2023,78,PUBLIC WORKS - ENGINEERING,7246-2,CIVIL ENGINEERING ASSOCIATE II,FULL_TIME,ACTIVE,31062.4,1309.5,1497.86,33869.76,9213.11,4319.63,MALE,BLACK,194604
2023,70,POLICE,2223-3,POLICE DETECTIVE III,FULL_TIME,ACTIVE,41325.32,0,9114.8,50440.12,19360.91,6222.37,FEMALE,HISPANIC,194605
2023,28,COUNCIL,0194-0,LEGISLATIVE ANALYST IV,FULL_TIME,ACTIVE,43143,0,0,43143,12796.21,2644.81,MALE,CAUCASIAN,194606
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,36197.27,2553.31,0,38750.58,16958.42,6222.37,MALE,HISPANIC,194607
2023,78,PUBLIC WORKS - ENGINEERING,7929-2,LANDSCAPE ARCHITECT II,FULL_TIME,ACTIVE,41953.6,0,3611.04,45564.64,12443.44,5596.01,FEMALE,CAUCASIAN,194608
2023,38,FIRE,2142-1,FIRE CAPTAIN I,FULL_TIME,NOT_ACTIVE,39251.53,12038.01,8936.26,60225.8,18389.34,5033.46,MALE,CAUCASIAN,194609
2023,40,GENERAL SERVICES,1960-0,REAL ESTATE OFFICER,FULL_TIME,NOT_ACTIVE,31846.78,0,0,31846.78,9445.75,5613.02,MALE,ASIAN,194610
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,32416.93,0,2086,34502.93,8717.53,6222.37,MALE,CAUCASIAN,194611
2023,40,GENERAL SERVICES,3863-0,ELECTRICIAN,FULL_TIME,NOT_ACTIVE,20153.6,0,1109.39,21262.99,5977.56,3507.45,MALE,HISPANIC,194612
2023,40,GENERAL SERVICES,3864-0,SENIOR ELECTRICIAN,FULL_TIME,ACTIVE,8897.6,0,217.77,9115.37,2639.03,1402.98,MALE,HISPANIC,194613
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,3776.14,0,217.93,3994.07,0,0,MALE,OTHER,194614
2023,70,POLICE,2214-C,POLICE OFFICER I,FULL_TIME,ACTIVE,21195.16,359.55,570,22124.71,9929.93,3484.46,FEMALE,CAUCASIAN,194615
2023,12,CITY ATTORNEY,0576-0,PARALEGAL I,FULL_TIME,ACTIVE,9141.45,0,0,9141.45,2711.35,1851.27,MALE,HISPANIC,194616
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,6819.92,0,0,6819.92,0,2550.17,FEMALE,HISPANIC,194617
2023,66,PERSONNEL,0704-0,PROCTOR,PART_TIME,ACTIVE,2014.51,0,0,2014.51,0,0,MALE,FILIPINO,194618
2023,8,BUILDING AND SAFETY,7244-2,BUILDING CIVIL ENGINEER II,FULL_TIME,ACTIVE,46284.8,0,1400,47684.8,13728.07,2644.81,MALE,HISPANIC,194619
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,186.11,0,6.48,192.59,0,0,FEMALE,OTHER,194620
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,4320.96,0,100,4420.96,0,0,MALE,OTHER,194621
2023,4,AIRPORTS,0162-0,DEPUTY GENERAL MANAGER AIRPORTS/1,FULL_TIME,ACTIVE,86154.4,0,1750,87904.4,25553.4,4319.63,MALE,CAUCASIAN,194622
2023,88,RECREATION AND PARKS,2415-0,SPECIAL PROGRAM ASSISTANT II,PART_TIME,ACTIVE,5119.6,0,100,5219.6,0,0,MALE,OTHER,194623
2023,4,AIRPORTS,3156-A,CUSTODIAN - AIRPORTS,FULL_TIME,ACTIVE,14828.8,2215.08,905.81,17949.69,4398.22,5596.01,FEMALE,HISPANIC,194624
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,27986.6,1087.07,0,29073.67,13111.72,2712.43,MALE,HISPANIC,194625
2023,70,POLICE,2223-2,POLICE DETECTIVE II,FULL_TIME,ACTIVE,39468.81,6673.74,2030,48172.55,18491.14,6222.37,MALE,HISPANIC,194626
2023,4,AIRPORTS,3176-A,CUSTODIAN SUPERVISOR,FULL_TIME,ACTIVE,19144.48,8074.14,445,27663.62,5678.25,5501.37,FEMALE,BLACK,194627
2023,70,POLICE,1731-0,PERSONNEL ANALYST,FULL_TIME,ACTIVE,24883.14,134.42,193.36,25210.92,7380.34,6485.08,FEMALE,HISPANIC,194628
2023,88,RECREATION AND PARKS,2498-0,RECREATION ASSISTANT,PART_TIME,ACTIVE,3505.69,0,0,3505.69,0,1821.55,FEMALE,HISPANIC,194629
2023,94,TRANSPORTATION,3180-0,CROSSING GUARD,PART_TIME,ACTIVE,4167.77,0,2592.6,6760.37,0,2550.17,MALE,BLACK,194630
2023,82,PUBLIC WORKS - SANITATION,3112-0,MAINTENANCE LABORER,FULL_TIME,ACTIVE,17947,386.19,796.14,19129.33,5323.08,6579.72,MALE,HISPANIC,194631
2023,87,ZOO,3156-0,CUSTODIAN,FULL_TIME,ACTIVE,13612.8,0,445,14057.8,4037.56,5561.78,MALE,HISPANIC,194632
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35803.9,0,1330,37133.9,16774.13,6222.37,MALE,ASIAN,194633
2023,94,TRANSPORTATION,7280-3,TRANSPORTATION ENGINEERING ASSOCIATE III,FULL_TIME,ACTIVE,32740.8,367.26,2468.04,35576.1,9710.92,6485.08,MALE,CAUCASIAN,194634
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,34963.79,711.82,1330,37005.61,16380.54,6222.37,MALE,CAUCASIAN,194635
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,29422.57,13144.65,1330,43897.22,13784.47,5520.73,MALE,HISPANIC,194636
2023,78,PUBLIC WORKS - ENGINEERING,7213-0,GEOGRAPHIC INFORMATION SYSTEMS SPECIALIST,FULL_TIME,ACTIVE,25366.83,0,329.94,25696.77,7523.8,6579.72,MALE,HISPANIC,194637
2023,8,BUILDING AND SAFETY,4251-0,BUILDING MECHANICAL INSPECTOR,FULL_TIME,ACTIVE,28265.68,4241.35,1428.85,33935.88,8383.6,5501.37,MALE,HISPANIC,194638
2023,43,LOS ANGELES HOUSING,8500-0,COMMUNITY HOUSING PROGRAMS MANAGER,FULL_TIME,ACTIVE,44992.8,0,2823.8,47816.6,13344.86,2644.81,FEMALE,CAUCASIAN,194639
2023,12,CITY ATTORNEY,0545-0,DEPUTY CITY ATTORNEY III,FULL_TIME,ACTIVE,52964.24,0,0,52964.24,15709.19,2672.11,FEMALE,ASIAN,194640
2023,94,TRANSPORTATION,2480-2,TRANSPORTATION PLANNING ASSOCIATE II,FULL_TIME,ACTIVE,33444.51,0,0,33444.51,9919.64,6579.72,MALE,CAUCASIAN,194641
2023,88,RECREATION AND PARKS,1131-1,SWIMMING POOL CLERK I,PART_TIME,ACTIVE,3466.71,0,80,3546.71,0,2550.17,MALE,OTHER,194642
2023,88,RECREATION AND PARKS,2434-0,RECREATION FACILITY DIRECTOR,FULL_TIME,ACTIVE,24604.3,0,2448.97,27053.27,7297.64,5613.02,MALE,CAUCASIAN,194643
2023,70,POLICE,2207-2,POLICE SERVICE REPRESENTATIVE II,FULL_TIME,ACTIVE,26741.23,3329.18,1138.54,31208.95,7931.45,2644.81,FEMALE,HISPANIC,194644
2023,82,PUBLIC WORKS - SANITATION,3580-2,REFUSE COLLECTION TRUCK OPERATOR II,FULL_TIME,ACTIVE,23460.8,9467.65,832.23,33760.68,6958.47,6579.72,MALE,BLACK,194645
2023,43,LOS ANGELES HOUSING,4208-3,ASSISTANT INSPECTOR III,FULL_TIME,ACTIVE,20924.66,0,1109.05,22033.71,6206.25,2644.81,MALE,CAUCASIAN,194646
2023,78,PUBLIC WORKS - ENGINEERING,7927-0,SENIOR ARCHITECT,FULL_TIME,ACTIVE,44008.8,0,350,44358.8,13053.01,185.5,FEMALE,HISPANIC,194647
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,33134.72,1775.01,1330,36239.73,15523.62,5629.05,MALE,HISPANIC,194648
2023,86,PUBLIC WORKS - STREET SERVICES,0899-D,LABORER - GROUP IV,PART_TIME,ACTIVE,14472.96,5370.83,2404.58,22248.37,0,0,MALE,HISPANIC,194649
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,27986.36,9932.75,0,37919.11,13111.61,3484.46,FEMALE,HISPANIC,194650
2023,38,FIRE,2112-2,FIREFIGHTER II,FULL_TIME,ACTIVE,23792.8,7265.21,537,31595.01,11146.93,3442.25,MALE,BLACK,194651
2023,70,POLICE,2214-3,POLICE OFFICER III,FULL_TIME,ACTIVE,35160.22,8052.29,6729.94,49942.45,16472.56,6222.37,MALE,ASIAN,194652
2023,38,FIRE,2112-3,FIREFIGHTER III,FULL_TIME,ACTIVE,34678.4,19576.71,717,54972.11,16246.83,6222.37,MALE,CAUCASIAN,194653
2023,4,AIRPORTS,3225-3,AIRPORT POLICE OFFICER III,FULL_TIME,ACTIVE,29495.2,0,1151.78,30646.98,8748.28,5596.01,MALE,CAUCASIAN,194654
2023,30,CULTURAL AFFAIRS,1113-0,COMMUNITY AND ADMINISTRATIVE SUPPORT WORKER II,PART_TIME,ACTIVE,134.1,0,0,134.1,0,0,FEMALE,HISPANIC,194655
2023,70,POLICE,2214-2,POLICE OFFICER II,FULL_TIME,ACTIVE,22119.06,1429.16,2142,25690.22,7589.38,3484.46,MALE,CAUCASIAN,194656
